timestamp,LNS11000000,LNS11300000,LNS12000000,LNS12300000,LNS12500000,LNS12600000,LNS13000000,LNS14000000,LNS14000012,LNS14000025,LNS14000026,LNS14000003,LNS14000006,LNS14032183,LNS14000009,LNS14027659,LNS14027660,LNS14027689,LNS14027662,LNS13008396,LNS13008756,LNS13008516,LNS13008636,LNS13008275,LNS13008276,LNS13023621,LNS13023653,LNS13025699,LNS13023705,LNS13023557,LNS13023569,LNS12032194,LNS15000000,LNS15026642,LNS15026645,LNS13327709,LNS12026619,LNS12026620,LNU02036012,LNU02033224,LNS11000024,LNS11300024,LNS12000024,LNS13000024,LNS14000024,LNS11000048,LNS11300048,LNS12000048,LNS13000048,LNS14000048,LNS11024230,LNS11324230,LNS12024230,LNS13024230,LNS14024230,LNS11000009,LNS11300009,LNS12000009,LNS13000009,LNS15000009,LNU01076975,LNU01376975,LNU02076975,LNU03076975,LNU04076975,LNU05076975,LNU01000048,LNU01300048,LNU02000048,LNU02500048,LNU02600048,LNU03000048,LNU03100048,LNU03200048,LNU04000048,LNU01000092,LNU01300092,LNU02000092,LNU03000092,LNU04000092,LNU05000092,LNU01024230,LNU01324230,LNU02024230,LNU02524230,LNU02624230,LNU03024230,LNU03124230,LNU03224230,LNU04024230,LNU05024230,LNU01000097,LNU01300097,LNU02000097,LNU03000097,LNU04000097,LNU05000097,LNU01000003,LNU01300003,LNU02000003,LNU02500003,LNU02600003,LNU03000003,LNU04000003,LNU05000003,LNU01000006,LNU01300006,LNU02000006,LNU02500006,LNU02600006,LNU03000006,LNU04000006,LNU05000006,LNU01032183,LNU01332183,LNU02032183,LNU02532183,LNU02632183,LNU03032183,LNU04032183,LNU05032183,LNU01035243,LNU01335243,LNU02035243,LNU03035243,LNU04035243,LNU05035243,LNU01035553,LNU01335553,LNU02035553,LNU03035553,LNU04035553,LNU05035553,LNU01000000,LNU01300000,LNU02000000,LNU02500000,LNU02600000,LNU03000000,LNU03100000,LNU03200000,LNU04000000,LNU04100000,LNU04200000,LNU05000000
2022-09-01,164602.0,62.3,158810.0,60.1,132556.0,26197.0,5792.0,3.5,11.3,3.3,3.1,3.0,5.8,2.4,3.9,5.5,3.7,2.9,1.8,2168.0,1627.0,1981.0,1118.0,20.2,8.1,2530.0,797.0,1733.0,904.0,1804.0,463.0,3850.0,99753.0,1558.0,480.0,6.7,7746.0,4.9,28.0,75.0,158294.0,64.0,153213.0,5081.0,3.2,143396.0,63.3,139422.0,3974.0,2.8,38361.0,38.7,37437.0,924.0,2.4,30682.0,66.2,29473.0,1209.0,15691.0,162091.0,63.6,156888.0,5204.0,3.2,92820.0,143753.0,63.5,140000.0,121971.0,18028.0,3753.0,3272.0,481.0,2.6,71297.0,51.2,69814.0,1483.0,2.1,67859.0,38560.0,38.9,37709.0,30128.0,7581.0,851.0,643.0,208.0,2.2,60631.0,11250.0,19.7,11004.0,247.0,2.2,45897.0,126036.0,62.0,122403.0,101828.0,20575.0,3633.0,2.9,77383.0,21218.0,62.0,20041.0,17295.0,2746.0,1177.0,5.5,12986.0,11151.0,65.1,10882.0,9376.0,1506.0,269.0,2.4,5981.0,1848.0,60.3,1716.0,132.0,7.1,1215.0,779.0,65.5,750.0,29.0,3.7,411.0,164463.0,62.2,159003.0,133027.0,25976.0,5460.0,4467.0,993.0,3.3,3.2,3.7,99893.0
2022-10-01,164648.0,62.2,158684.0,60.0,132163.0,26460.0,5964.0,3.6,10.6,3.3,3.4,3.2,5.8,2.9,4.2,6.2,4.0,3.0,1.9,2204.0,1803.0,1984.0,1214.0,20.8,8.0,2683.0,838.0,1845.0,863.0,1862.0,497.0,3675.0,99888.0,1493.0,372.0,6.7,7518.0,4.7,35.0,144.0,158359.0,64.0,153062.0,5296.0,3.3,143493.0,63.3,139212.0,4281.0,3.0,38505.0,38.8,37580.0,925.0,2.4,30795.0,66.3,29493.0,1302.0,15664.0,162358.0,63.6,156951.0,5407.0,3.3,92733.0,143886.0,63.5,139873.0,121534.0,18338.0,4013.0,3392.0,621.0,2.8,71265.0,51.2,69586.0,1679.0,2.4,68041.0,38688.0,39.0,37844.0,30245.0,7600.0,844.0,609.0,235.0,2.2,60626.0,11356.0,19.8,11113.0,243.0,2.1,45951.0,126215.0,62.0,122490.0,101647.0,20843.0,3725.0,3.0,77308.0,21368.0,62.4,20124.0,17096.0,3028.0,1244.0,5.8,12869.0,11100.0,64.8,10776.0,9219.0,1557.0,323.0,2.9,6029.0,1735.0,58.9,1638.0,98.0,5.6,1212.0,763.0,65.2,740.0,24.0,3.1,408.0,164753.0,62.3,159144.0,132544.0,26600.0,5609.0,4599.0,1010.0,3.4,3.4,3.7,99782.0
2022-11-01,164450.0,62.1,158507.0,59.9,132254.0,26188.0,5943.0,3.6,11.3,3.3,3.3,3.3,5.6,2.6,4.0,4.4,3.9,3.2,2.0,2253.0,1663.0,2039.0,1244.0,21.5,8.2,2737.0,796.0,1940.0,828.0,1798.0,560.0,3724.0,100258.0,1467.0,404.0,6.7,7659.0,4.8,95.0,570.0,157979.0,63.8,152764.0,5215.0,3.3,143147.0,63.2,138910.0,4236.0,3.0,38311.0,38.5,37387.0,924.0,2.4,30654.0,65.9,29434.0,1220.0,15890.0,161839.0,63.4,156585.0,5254.0,3.2,93532.0,143425.0,63.3,139478.0,121149.0,18329.0,3947.0,3294.0,653.0,2.8,70938.0,50.9,69255.0,1683.0,2.4,68505.0,38443.0,38.7,37555.0,29903.0,7652.0,888.0,599.0,289.0,2.3,61014.0,11085.0,19.3,10740.0,345.0,3.1,46397.0,125707.0,61.7,121967.0,101118.0,20848.0,3741.0,3.0,77910.0,21354.0,62.3,20203.0,17246.0,2958.0,1151.0,5.4,12917.0,10968.0,64.6,10686.0,9116.0,1571.0,282.0,2.6,6011.0,1683.0,57.6,1553.0,130.0,7.7,1238.0,702.0,68.1,670.0,31.0,4.5,329.0,164272.0,62.1,158749.0,132154.0,26595.0,5523.0,4370.0,1153.0,3.4,3.2,4.2,100436.0
2022-12-01,165025.0,62.3,159259.0,60.1,132326.0,26729.0,5766.0,3.5,10.5,3.2,3.2,3.1,5.7,2.5,4.2,5.0,3.5,2.9,1.9,2229.0,1645.0,1894.0,1073.0,19.4,8.2,2614.0,784.0,1831.0,820.0,1810.0,499.0,3887.0,99819.0,1257.0,411.0,6.6,8020.0,5.0,133.0,395.0,158690.0,64.1,153588.0,5101.0,3.2,143693.0,63.4,139661.0,4031.0,2.8,38646.0,38.8,37625.0,1021.0,2.6,30966.0,66.4,29659.0,1306.0,15659.0,161798.0,63.3,156621.0,5177.0,3.2,93768.0,143540.0,63.3,139705.0,120845.0,18859.0,3835.0,3210.0,625.0,2.7,71214.0,51.0,69524.0,1690.0,2.4,68347.0,38596.0,38.8,37636.0,29738.0,7898.0,960.0,621.0,340.0,2.5,60957.0,11136.0,19.3,10819.0,317.0,2.9,46482.0,125934.0,61.8,122301.0,100862.0,21439.0,3633.0,2.9,77750.0,21278.0,62.0,20146.0,17318.0,2827.0,1132.0,5.3,13023.0,10890.0,64.0,10650.0,9094.0,1555.0,241.0,2.2,6115.0,1748.0,55.8,1654.0,93.0,5.3,1382.0,726.0,64.2,694.0,32.0,4.4,405.0,164224.0,62.0,158872.0,131812.0,27060.0,5352.0,4359.0,993.0,3.3,3.2,3.5,100621.0
2023-01-01,165964.0,62.4,160217.0,60.2,132789.0,27321.0,5747.0,3.5,10.4,3.2,3.1,3.1,5.4,2.9,4.6,4.6,3.7,2.9,2.0,1941.0,1796.0,2008.0,1087.0,20.3,9.7,2576.0,757.0,1820.0,883.0,1809.0,556.0,4041.0,99998.0,1349.0,331.0,6.7,8008.0,5.0,251.0,382.0,159594.0,64.1,154512.0,5081.0,3.2,143939.0,63.5,139902.0,4037.0,2.8,38334.0,38.7,37454.0,880.0,2.3,31196.0,66.4,29757.0,1439.0,15814.0,162797.0,63.4,156659.0,6138.0,3.8,93891.0,143628.0,63.4,139108.0,120147.0,18961.0,4520.0,3867.0,653.0,3.1,70713.0,50.9,68861.0,1851.0,2.6,68319.0,38177.0,38.5,37188.0,29116.0,8072.0,989.0,727.0,262.0,2.6,60936.0,10989.0,19.1,10665.0,325.0,3.0,46557.0,126133.0,61.8,121675.0,99847.0,21828.0,4458.0,3.5,77928.0,21544.0,62.5,20335.0,17363.0,2972.0,1209.0,5.6,12943.0,11196.0,63.8,10856.0,9359.0,1498.0,340.0,3.0,6345.0,1698.0,57.3,1601.0,97.0,5.7,1263.0,733.0,62.5,687.0,45.0,6.2,440.0,165070.0,62.1,158692.0,131175.0,27516.0,6378.0,5171.0,1208.0,3.9,3.8,4.2,100892.0
2023-02-01,166358.0,62.5,160395.0,60.3,133351.0,26991.0,5962.0,3.6,11.1,3.3,3.3,3.2,5.8,3.4,5.5,5.9,3.6,3.3,2.0,2272.0,1841.0,1870.0,1056.0,19.3,8.9,2773.0,817.0,1956.0,893.0,1837.0,517.0,4063.0,99754.0,1416.0,361.0,6.8,7899.0,4.9,174.0,493.0,159922.0,64.2,154674.0,5248.0,3.3,144168.0,63.6,139923.0,4245.0,2.9,38082.0,38.4,37105.0,977.0,2.6,31542.0,67.0,29804.0,1738.0,15561.0,163990.0,63.8,157721.0,6269.0,3.8,92883.0,144419.0,63.7,139763.0,120836.0,18928.0,4655.0,3989.0,667.0,3.2,70883.0,51.0,68833.0,2049.0,2.9,68231.0,38164.0,38.5,37082.0,29182.0,7900.0,1081.0,794.0,287.0,2.8,60949.0,10974.0,19.1,10685.0,289.0,2.6,46585.0,126754.0,62.1,122285.0,100533.0,21752.0,4470.0,3.5,77364.0,21770.0,63.1,20488.0,17613.0,2875.0,1282.0,5.9,12749.0,11371.0,65.2,10982.0,9312.0,1669.0,389.0,3.4,6073.0,1739.0,55.6,1622.0,116.0,6.7,1388.0,738.0,65.8,717.0,21.0,2.8,383.0,166178.0,62.4,159713.0,132173.0,27540.0,6465.0,5276.0,1189.0,3.9,3.8,4.1,99934.0
2023-03-01,166651.0,62.6,160812.0,60.4,134366.0,26641.0,5839.0,3.5,9.8,3.4,3.1,3.3,5.0,2.9,4.7,5.0,4.0,3.0,2.0,2275.0,1746.0,1853.0,1061.0,19.5,8.4,2913.0,803.0,2109.0,840.0,1687.0,484.0,4089.0,99621.0,1316.0,357.0,6.7,7983.0,5.0,150.0,519.0,160276.0,64.3,155065.0,5211.0,3.3,144472.0,63.7,140307.0,4165.0,2.9,38272.0,38.6,37248.0,1024.0,2.7,31527.0,66.8,30047.0,1480.0,15666.0,164576.0,64.0,158731.0,5845.0,3.6,92575.0,144944.0,63.9,140518.0,121795.0,18723.0,4426.0,3781.0,645.0,3.1,71134.0,51.1,69201.0,1933.0,2.7,68068.0,38391.0,38.7,37318.0,29535.0,7783.0,1073.0,757.0,316.0,2.8,60815.0,11085.0,19.2,10789.0,296.0,2.7,46604.0,126976.0,62.2,122698.0,101294.0,21405.0,4278.0,3.4,77210.0,22062.0,63.9,20938.0,17925.0,3013.0,1124.0,5.1,12488.0,11421.0,65.1,11104.0,9377.0,1727.0,317.0,2.8,6123.0,1871.0,59.0,1730.0,141.0,7.5,1302.0,713.0,61.7,705.0,8.0,1.2,443.0,166783.0,62.6,160741.0,133453.0,27288.0,6043.0,4951.0,1092.0,3.6,3.6,3.8,99489.0
2023-04-01,166725.0,62.6,160974.0,60.4,134360.0,26698.0,5751.0,3.4,9.4,3.3,3.1,3.1,4.8,2.9,4.4,5.4,4.0,2.8,1.9,1869.0,1915.0,1851.0,1079.0,20.9,8.8,2645.0,741.0,1904.0,787.0,1786.0,546.0,3888.0,99719.0,1502.0,369.0,6.6,7708.0,4.8,72.0,198.0,160369.0,64.3,155218.0,5152.0,3.2,144666.0,63.7,140455.0,4210.0,2.9,38188.0,38.5,37289.0,899.0,2.4,31552.0,66.7,30153.0,1399.0,15737.0,163989.0,63.8,159048.0,4941.0,3.0,93158.0,144769.0,63.7,140856.0,122387.0,18469.0,3913.0,3445.0,469.0,2.7,71089.0,51.0,69514.0,1576.0,2.2,68207.0,38202.0,38.5,37372.0,29771.0,7600.0,831.0,624.0,206.0,2.2,61103.0,11091.0,19.2,10858.0,234.0,2.1,46736.0,126873.0,62.1,123300.0,101785.0,21514.0,3574.0,2.8,77388.0,21756.0,62.9,20809.0,17965.0,2843.0,947.0,4.4,12827.0,11319.0,64.5,11017.0,9281.0,1736.0,302.0,2.7,6238.0,1738.0,56.6,1607.0,131.0,7.5,1331.0,798.0,67.3,772.0,27.0,3.4,388.0,166221.0,62.4,161075.0,133886.0,27189.0,5146.0,4278.0,869.0,3.1,3.1,3.1,100222.0
2023-05-01,166886.0,62.6,160796.0,60.3,134452.0,26509.0,6089.0,3.6,10.3,3.4,3.4,3.3,5.7,3.0,4.0,5.7,3.9,3.2,2.1,2079.0,1869.0,2050.0,1142.0,21.2,9.0,2988.0,782.0,2206.0,768.0,1841.0,517.0,3733.0,99733.0,1519.0,412.0,6.7,7763.0,4.8,24.0,133.0,160593.0,64.4,155153.0,5440.0,3.4,144825.0,63.7,140383.0,4442.0,3.1,38257.0,38.5,37188.0,1069.0,2.8,31634.0,66.8,30354.0,1281.0,15745.0,164354.0,63.9,158887.0,5466.0,3.3,92947.0,144811.0,63.7,140734.0,122285.0,18449.0,4077.0,3526.0,551.0,2.8,71250.0,51.1,69493.0,1757.0,2.5,68150.0,38264.0,38.5,37291.0,29691.0,7600.0,973.0,717.0,256.0,2.5,61185.0,11079.0,19.1,10759.0,319.0,2.9,46930.0,127111.0,62.2,123247.0,102367.0,20879.0,3864.0,3.0,77233.0,21878.0,63.2,20662.0,17819.0,2843.0,1216.0,5.6,12735.0,11348.0,64.8,11034.0,9400.0,1634.0,315.0,2.8,6163.0,1845.0,59.9,1751.0,94.0,5.1,1234.0,725.0,65.6,692.0,32.0,4.5,380.0,166702.0,62.5,161002.0,134581.0,26421.0,5700.0,4714.0,986.0,3.4,3.4,3.6,99916.0
2023-06-01,166937.0,62.6,160979.0,60.3,134768.0,26247.0,5958.0,3.6,11.3,3.4,3.1,3.1,6.0,3.1,4.3,6.0,3.9,3.1,1.9,2082.0,1833.0,2016.0,1121.0,20.7,8.7,2801.0,791.0,2009.0,798.0,1764.0,543.0,4207.0,99864.0,1441.0,318.0,6.9,8025.0,5.0,40.0,162.0,160718.0,64.4,155463.0,5255.0,3.3,145003.0,63.7,140686.0,4316.0,3.0,38313.0,38.5,37326.0,987.0,2.6,31921.0,67.2,30557.0,1364.0,15551.0,165025.0,64.1,159108.0,5917.0,3.6,92415.0,144394.0,63.5,140110.0,122484.0,17625.0,4285.0,3705.0,580.0,3.0,70881.0,50.8,69132.0,1749.0,2.5,68627.0,38007.0,38.1,37002.0,29706.0,7296.0,1005.0,732.0,273.0,2.6,61622.0,10987.0,18.9,10649.0,338.0,3.1,47242.0,127942.0,62.6,123760.0,103412.0,20348.0,4182.0,3.3,76491.0,21886.0,63.2,20495.0,17705.0,2789.0,1392.0,6.4,12757.0,11495.0,65.7,11104.0,9603.0,1501.0,391.0,3.4,5997.0,1983.0,61.6,1852.0,131.0,6.6,1238.0,754.0,66.8,727.0,27.0,3.6,374.0,167910.0,62.9,161559.0,135860.0,25699.0,6351.0,5187.0,1164.0,3.8,3.7,4.3,98891.0
2023-07-01,167103.0,62.6,161183.0,60.4,134142.0,27203.0,5920.0,3.5,11.4,3.4,3.1,3.1,5.7,2.3,4.4,5.2,3.3,3.1,2.0,1994.0,1745.0,2156.0,1196.0,20.6,9.0,2695.0,714.0,1981.0,852.0,1849.0,524.0,4004.0,99899.0,1415.0,339.0,6.7,8161.0,5.1,53.0,153.0,160930.0,64.4,155716.0,5214.0,3.2,145209.0,63.8,141150.0,4058.0,2.8,38548.0,38.7,37667.0,881.0,2.3,32011.0,67.3,30616.0,1395.0,15558.0,165440.0,64.2,159443.0,5997.0,3.6,92398.0,144672.0,63.5,140359.0,122318.0,18041.0,4313.0,3676.0,637.0,3.0,70945.0,50.8,69189.0,1755.0,2.5,68681.0,38375.0,38.5,37418.0,29896.0,7522.0,957.0,689.0,268.0,2.5,61336.0,11235.0,19.3,10919.0,316.0,2.8,47101.0,128184.0,62.7,123917.0,103120.0,20797.0,4267.0,3.3,76352.0,21993.0,63.4,20596.0,17787.0,2810.0,1396.0,6.3,12686.0,11636.0,66.1,11343.0,9631.0,1711.0,294.0,2.5,5964.0,1903.0,61.2,1776.0,128.0,6.7,1207.0,771.0,67.6,728.0,43.0,5.5,370.0,168354.0,63.1,161982.0,135494.0,26488.0,6372.0,5113.0,1259.0,3.8,3.6,4.5,98649.0
2023-08-01,167759.0,62.8,161475.0,60.4,134335.0,27188.0,6284.0,3.7,12.2,3.6,3.2,3.4,5.3,3.1,4.8,5.3,3.9,3.1,2.2,2198.0,1931.0,2290.0,1369.0,20.4,8.8,2943.0,815.0,2128.0,802.0,1922.0,579.0,4209.0,99455.0,1552.0,395.0,7.1,8061.0,5.0,5.0,185.0,161350.0,64.5,155847.0,5503.0,3.4,145459.0,63.8,141077.0,4382.0,3.0,38613.0,38.7,37575.0,1038.0,2.7,31976.0,67.1,30446.0,1530.0,15695.0,165393.0,64.1,159065.0,6328.0,3.8,92771.0,145231.0,63.7,140593.0,122534.0,18060.0,4638.0,3900.0,738.0,3.2,71388.0,51.1,69409.0,1980.0,2.8,68386.0,38557.0,38.6,37461.0,29865.0,7596.0,1096.0,736.0,360.0,2.8,61267.0,11263.0,19.3,10833.0,429.0,3.8,47202.0,128092.0,62.6,123531.0,103187.0,20344.0,4561.0,3.6,76553.0,21837.0,62.9,20613.0,17774.0,2839.0,1224.0,5.6,12878.0,11552.0,66.0,11176.0,9602.0,1574.0,376.0,3.3,5963.0,1879.0,60.7,1724.0,155.0,8.3,1217.0,702.0,66.1,662.0,40.0,5.7,360.0,168049.0,62.9,161427.0,135445.0,25982.0,6623.0,5289.0,1334.0,3.9,3.8,4.9,99164.0
2023-09-01,167767.0,62.7,161442.0,60.4,134057.0,27336.0,6326.0,3.8,11.6,3.8,3.1,3.4,5.7,2.8,4.6,5.4,4.2,3.0,2.2,2066.0,2056.0,2282.0,1242.0,21.4,9.0,2878.0,809.0,2069.0,796.0,2036.0,578.0,4070.0,99660.0,1435.0,368.0,7.0,8152.0,5.0,19.0,144.0,161454.0,64.5,155861.0,5593.0,3.5,145623.0,63.9,141173.0,4450.0,3.1,38687.0,38.7,37658.0,1029.0,2.7,32127.0,67.2,30649.0,1478.0,15647.0,165311.0,64.0,159535.0,5776.0,3.5,92907.0,146006.0,64.0,141780.0,122896.0,18883.0,4226.0,3636.0,590.0,2.9,71969.0,51.4,70148.0,1821.0,2.5,67955.0,38903.0,38.9,37949.0,29944.0,8004.0,954.0,695.0,260.0,2.5,61057.0,11419.0,19.5,11129.0,290.0,2.5,47211.0,127706.0,62.4,123547.0,102445.0,21102.0,4160.0,3.3,77049.0,21808.0,62.8,20622.0,17507.0,3116.0,1186.0,5.4,12943.0,11611.0,65.8,11288.0,9609.0,1679.0,323.0,2.8,6023.0,1721.0,61.7,1603.0,118.0,6.9,1068.0,687.0,68.0,669.0,18.0,2.6,324.0,167718.0,62.7,161669.0,134560.0,27109.0,6049.0,4810.0,1238.0,3.6,3.5,4.4,99710.0
2023-10-01,167690.0,62.7,161211.0,60.2,134427.0,26728.0,6479.0,3.9,13.1,3.7,3.2,3.5,5.9,3.1,4.8,5.7,4.1,3.1,2.1,2285.0,1835.0,2362.0,1331.0,21.5,8.5,3086.0,882.0,2205.0,801.0,1867.0,635.0,4291.0,99952.0,1415.0,427.0,7.2,8367.0,5.2,14.0,129.0,161102.0,64.3,155489.0,5613.0,3.5,145402.0,63.7,140896.0,4505.0,3.1,38607.0,38.6,37547.0,1060.0,2.7,32085.0,67.0,30553.0,1531.0,15793.0,165280.0,64.0,159514.0,5766.0,3.5,93026.0,145792.0,63.9,141562.0,123003.0,18559.0,4230.0,3608.0,622.0,2.9,71700.0,51.2,69997.0,1703.0,2.4,68374.0,38800.0,38.8,37821.0,30155.0,7666.0,979.0,739.0,241.0,2.5,61304.0,11334.0,19.3,11045.0,289.0,2.6,47472.0,127686.0,62.3,123623.0,102629.0,20994.0,4063.0,3.2,77181.0,21996.0,63.2,20716.0,17714.0,3002.0,1281.0,5.8,12792.0,11443.0,65.0,11094.0,9418.0,1676.0,349.0,3.1,6150.0,1723.0,59.5,1608.0,115.0,6.7,1174.0,706.0,67.6,665.0,41.0,5.8,339.0,167774.0,62.7,161676.0,134824.0,26853.0,6098.0,4856.0,1242.0,3.6,3.5,4.4,99868.0
2023-11-01,168140.0,62.8,161886.0,60.4,134712.0,27099.0,6254.0,3.7,11.4,3.7,3.1,3.3,5.8,3.5,4.5,6.4,4.1,2.8,2.1,2075.0,2061.0,2145.0,1170.0,19.4,8.8,3062.0,908.0,2154.0,819.0,1770.0,567.0,4015.0,99682.0,1583.0,428.0,7.0,8328.0,5.1,63.0,131.0,161640.0,64.5,156124.0,5515.0,3.4,145775.0,63.8,141280.0,4495.0,3.1,38885.0,38.8,37750.0,1136.0,2.9,32150.0,67.0,30689.0,1461.0,15824.0,165536.0,64.0,159977.0,5559.0,3.4,92987.0,146048.0,63.9,141851.0,122806.0,19045.0,4197.0,3625.0,572.0,2.9,71941.0,51.3,70065.0,1876.0,2.6,68256.0,39022.0,38.9,37921.0,30112.0,7809.0,1101.0,843.0,258.0,2.8,61184.0,11532.0,19.6,11183.0,349.0,3.0,47404.0,127720.0,62.3,123849.0,102659.0,21190.0,3871.0,3.0,77229.0,22149.0,63.6,20924.0,17583.0,3341.0,1225.0,5.5,12672.0,11494.0,64.7,11096.0,9372.0,1724.0,398.0,3.5,6275.0,1720.0,58.5,1616.0,105.0,6.1,1220.0,683.0,67.9,664.0,19.0,2.8,322.0,167977.0,62.7,162149.0,134634.0,27515.0,5827.0,4768.0,1060.0,3.5,3.4,3.7,99845.0
2023-12-01,167439.0,62.5,161124.0,60.1,133076.0,27810.0,6315.0,3.8,11.9,3.6,3.3,3.5,5.2,3.1,5.0,6.1,4.2,3.1,2.1,2204.0,1794.0,2345.0,1273.0,22.2,9.6,3073.0,909.0,2164.0,829.0,1770.0,624.0,4220.0,100552.0,1564.0,340.0,7.2,8566.0,5.3,87.0,159.0,161054.0,64.2,155497.0,5557.0,3.5,145309.0,63.6,140714.0,4595.0,3.2,38561.0,38.4,37477.0,1084.0,2.8,32090.0,66.8,30486.0,1604.0,15978.0,164298.0,63.5,158663.0,5635.0,3.4,94297.0,145137.0,63.5,140739.0,121114.0,19624.0,4398.0,3856.0,541.0,3.0,71151.0,50.7,69285.0,1866.0,2.6,69163.0,38499.0,38.4,37474.0,29488.0,7986.0,1025.0,739.0,286.0,2.7,61828.0,11361.0,19.2,11038.0,323.0,2.8,47725.0,126748.0,61.8,122552.0,100788.0,21764.0,4196.0,3.3,78274.0,21955.0,63.0,20896.0,17445.0,3450.0,1059.0,4.8,12898.0,11384.0,63.6,11054.0,9260.0,1795.0,330.0,2.9,6511.0,1802.0,59.1,1695.0,107.0,5.9,1247.0,710.0,65.3,678.0,32.0,4.5,377.0,166661.0,62.2,160754.0,132585.0,28169.0,5907.0,4928.0,978.0,3.5,3.6,3.4,101330.0
2024-01-01,167339.0,62.5,161190.0,60.2,133201.0,27890.0,6149.0,3.7,10.6,3.6,3.2,3.4,5.3,2.9,5.0,6.0,4.3,3.3,2.1,2143.0,1852.0,2149.0,1272.0,20.8,9.6,3030.0,862.0,2168.0,793.0,1857.0,558.0,4418.0,100201.0,1647.0,446.0,7.2,8268.0,5.1,553.0,1794.0,160952.0,64.4,155480.0,5472.0,3.4,145639.0,63.7,141030.0,4609.0,3.2,38609.0,38.5,37504.0,1105.0,2.9,32335.0,66.9,30729.0,1605.0,16029.0,164132.0,63.6,157579.0,6553.0,4.0,94075.0,145340.0,63.5,140221.0,120413.0,19808.0,5119.0,4379.0,741.0,3.5,71327.0,50.8,69094.0,2233.0,3.1,69019.0,38445.0,38.3,37230.0,29186.0,8044.0,1215.0,913.0,302.0,3.2,61851.0,11263.0,19.1,10815.0,448.0,4.0,47645.0,126338.0,61.7,121515.0,99696.0,21819.0,4823.0,3.8,78270.0,21904.0,62.9,20703.0,17460.0,3243.0,1201.0,5.5,12909.0,11495.0,64.1,11146.0,9387.0,1759.0,349.0,3.0,6435.0,1878.0,60.0,1752.0,127.0,6.7,1250.0,833.0,72.3,785.0,48.0,5.8,320.0,166428.0,62.2,159650.0,131549.0,28101.0,6778.0,5444.0,1334.0,4.1,4.0,4.5,101113.0
