timestamp,LNS11000000,LNS11300000,LNS12000000,LNS12300000,LNS12500000,LNS12600000,LNS13000000,LNS14000000,LNS14000012,LNS14000025,LNS14000026,LNS14000003,LNS14000006,LNS14032183,LNS14000009,LNS14027659,LNS14027660,LNS14027689,LNS14027662,LNS13008396,LNS13008756,LNS13008516,LNS13008636,LNS13008275,LNS13008276,LNS13023621,LNS13023653,LNS13025699,LNS13023705,LNS13023557,LNS13023569,LNS12032194,LNS15000000,LNS15026642,LNS15026645,LNS13327709,LNS12026619,LNS12026620,LNU02036012,LNU02033224,LNS11000024,LNS11300024,LNS12000024,LNS13000024,LNS14000024,LNS11000048,LNS11300048,LNS12000048,LNS13000048,LNS14000048,LNS11024230,LNS11324230,LNS12024230,LNS13024230,LNS14024230,LNS11000009,LNS11300009,LNS12000009,LNS13000009,LNS15000009,LNU01076975,LNU01376975,LNU02076975,LNU03076975,LNU04076975,LNU05076975,LNU01000048,LNU01300048,LNU02000048,LNU02500048,LNU02600048,LNU03000048,LNU03100048,LNU03200048,LNU04000048,LNU01000092,LNU01300092,LNU02000092,LNU03000092,LNU04000092,LNU05000092,LNU01024230,LNU01324230,LNU02024230,LNU02524230,LNU02624230,LNU03024230,LNU03124230,LNU03224230,LNU04024230,LNU05024230,LNU01000097,LNU01300097,LNU02000097,LNU03000097,LNU04000097,LNU05000097,LNU01000003,LNU01300003,LNU02000003,LNU02500003,LNU02600003,LNU03000003,LNU04000003,LNU05000003,LNU01000006,LNU01300006,LNU02000006,LNU02500006,LNU02600006,LNU03000006,LNU04000006,LNU05000006,LNU01032183,LNU01332183,LNU02032183,LNU02532183,LNU02632183,LNU03032183,LNU04032183,LNU05032183,LNU01035243,LNU01335243,LNU02035243,LNU03035243,LNU04035243,LNU05035243,LNU01035553,LNU01335553,LNU02035553,LNU03035553,LNU04035553,LNU05035553,LNU01000000,LNU01300000,LNU02000000,LNU02500000,LNU02600000,LNU03000000,LNU03100000,LNU03200000,LNU04000000,LNU04100000,LNU04200000,LNU05000000
2024-02-01,167475.0,62.6,161013.0,60.1,133021.0,27922.0,6462.0,3.9,12.6,3.5,3.5,3.4,5.6,3.4,5.1,6.2,4.2,3.2,2.2,2339.0,1942.0,2183.0,1213.0,20.9,9.3,3214.0,824.0,2390.0,712.0,1964.0,631.0,4370.0,100237.0,1554.0,423.0,7.3,8264.0,5.1,216.0,633.0,161049.0,64.4,155395.0,5654.0,3.5,145948.0,63.8,141294.0,4654.0,3.2,38677.0,38.5,37595.0,1082.0,2.8,32530.0,67.1,30876.0,1654.0,15937.0,165198.0,63.9,158482.0,6716.0,4.1,93313.0,146205.0,63.9,141131.0,120957.0,20175.0,5074.0,4431.0,643.0,3.5,71579.0,51.0,69423.0,2156.0,3.0,68861.0,38754.0,38.6,37567.0,29287.0,8280.0,1187.0,906.0,281.0,3.1,61646.0,11438.0,19.4,11072.0,366.0,3.2,47614.0,126960.0,62.0,122180.0,99670.0,22510.0,4779.0,3.8,77717.0,22084.0,63.4,20810.0,17793.0,3017.0,1274.0,5.8,12765.0,11479.0,64.5,11084.0,9400.0,1684.0,395.0,3.4,6305.0,1913.0,60.3,1788.0,125.0,6.6,1261.0,689.0,66.0,645.0,43.0,6.3,355.0,167285.0,62.5,160315.0,131815.0,28501.0,6970.0,5780.0,1191.0,4.2,4.2,4.0,100426.0
2024-03-01,167922.0,62.7,161425.0,60.3,132989.0,28576.0,6497.0,3.9,12.6,3.4,3.6,3.4,6.4,2.6,4.5,5.0,4.1,3.4,2.2,2206.0,1977.0,2234.0,1254.0,21.6,9.5,3053.0,784.0,2269.0,823.0,1938.0,674.0,4305.0,99963.0,1590.0,341.0,7.3,8474.0,5.2,167.0,323.0,161218.0,64.4,155564.0,5654.0,3.5,145920.0,63.7,141425.0,4495.0,3.1,38825.0,38.6,37803.0,1022.0,2.6,32467.0,66.9,31006.0,1461.0,16098.0,165705.0,64.1,159411.0,6294.0,3.8,93000.0,146385.0,63.9,141641.0,120952.0,20689.0,4745.0,3995.0,750.0,3.2,71871.0,51.1,69760.0,2111.0,2.9,68666.0,38945.0,38.7,37875.0,29494.0,8381.0,1070.0,797.0,273.0,2.7,61597.0,11501.0,19.4,11164.0,337.0,2.9,47738.0,127640.0,62.3,123175.0,100174.0,23001.0,4465.0,3.5,77112.0,22124.0,63.4,20689.0,17419.0,3270.0,1435.0,6.5,12759.0,11442.0,64.3,11157.0,9332.0,1826.0,285.0,2.5,6339.0,1933.0,61.1,1857.0,75.0,3.9,1232.0,649.0,63.4,620.0,29.0,4.5,374.0,167960.0,62.7,161356.0,132070.0,29287.0,6604.0,5259.0,1345.0,3.9,3.8,4.4,99924.0
2024-04-01,167988.0,62.7,161495.0,60.2,133817.0,27728.0,6492.0,3.9,11.8,3.6,3.5,3.5,5.6,2.9,4.8,6.0,4.0,3.3,2.2,2273.0,1990.0,2131.0,1253.0,20.0,8.9,3225.0,860.0,2365.0,785.0,1949.0,581.0,4463.0,100078.0,1560.0,364.0,7.4,8385.0,5.2,55.0,311.0,161373.0,64.4,155662.0,5711.0,3.5,145949.0,63.7,141310.0,4640.0,3.2,38669.0,38.4,37509.0,1161.0,3.0,32767.0,67.3,31179.0,1588.0,15900.0,165268.0,63.8,159641.0,5627.0,3.4,93681.0,146048.0,63.7,141709.0,121993.0,19716.0,4339.0,3780.0,559.0,3.0,71638.0,50.9,69658.0,1980.0,2.8,69000.0,38682.0,38.4,37589.0,29616.0,7973.0,1093.0,892.0,201.0,2.8,61961.0,11436.0,19.3,11117.0,319.0,2.8,47936.0,127369.0,62.2,123298.0,101033.0,22265.0,4071.0,3.2,77463.0,22021.0,63.1,20892.0,17923.0,2969.0,1128.0,5.1,12897.0,11485.0,64.5,11182.0,9371.0,1812.0,302.0,2.6,6331.0,1863.0,59.3,1776.0,87.0,4.7,1277.0,716.0,63.1,670.0,47.0,6.5,418.0,167484.0,62.5,161590.0,133351.0,28239.0,5894.0,4801.0,1093.0,3.5,3.5,3.7,100582.0
2024-05-01,167799.0,62.6,161164.0,60.1,133296.0,28031.0,6635.0,4.0,12.4,3.8,3.4,3.5,6.1,3.1,5.0,5.9,4.3,3.1,2.1,2309.0,1922.0,2312.0,1348.0,21.2,9.0,3213.0,836.0,2378.0,720.0,2060.0,646.0,4415.0,100449.0,1523.0,459.0,7.4,8402.0,5.2,53.0,321.0,161111.0,64.3,155303.0,5808.0,3.6,145999.0,63.7,141388.0,4611.0,3.2,38533.0,38.2,37484.0,1049.0,2.7,32806.0,67.3,31176.0,1631.0,15958.0,165209.0,63.8,159301.0,5908.0,3.6,93901.0,145970.0,63.7,141730.0,121825.0,19906.0,4239.0,3697.0,543.0,2.9,71453.0,50.8,69756.0,1698.0,2.4,69299.0,38535.0,38.2,37582.0,29380.0,8202.0,952.0,755.0,197.0,2.5,62225.0,11491.0,19.3,11201.0,290.0,2.5,48019.0,127207.0,62.1,123061.0,101167.0,21894.0,4145.0,3.3,77711.0,21999.0,62.9,20672.0,17607.0,3065.0,1327.0,6.0,12950.0,11734.0,65.2,11395.0,9650.0,1745.0,339.0,2.9,6259.0,1837.0,59.4,1726.0,112.0,6.1,1254.0,719.0,63.0,691.0,28.0,4.0,422.0,167576.0,62.5,161341.0,133402.0,27939.0,6235.0,5174.0,1061.0,3.7,3.7,3.7,100672.0
2024-06-01,168005.0,62.6,161155.0,60.0,133209.0,28071.0,6849.0,4.1,12.3,3.8,3.7,3.5,6.3,4.1,4.9,6.0,4.2,3.4,2.4,2130.0,2108.0,2599.0,1533.0,20.7,9.8,3187.0,817.0,2370.0,754.0,2103.0,701.0,4225.0,100434.0,1511.0,369.0,7.4,8346.0,5.2,59.0,197.0,161478.0,64.4,155428.0,6049.0,3.7,146251.0,63.7,141371.0,4880.0,3.3,38602.0,38.3,37517.0,1085.0,2.8,32988.0,67.5,31360.0,1628.0,15876.0,166008.0,64.1,159272.0,6736.0,4.1,93120.0,145625.0,63.5,140784.0,121781.0,19003.0,4841.0,4216.0,624.0,3.3,71107.0,50.5,69168.0,1939.0,2.7,69763.0,38287.0,38.0,37185.0,29395.0,7790.0,1103.0,895.0,208.0,2.9,62570.0,11422.0,19.2,11099.0,323.0,2.8,48207.0,128224.0,62.5,123477.0,101759.0,21717.0,4747.0,3.7,76786.0,22126.0,63.3,20654.0,17758.0,2895.0,1472.0,6.7,12856.0,11955.0,66.2,11428.0,9732.0,1695.0,527.0,4.4,6097.0,1884.0,61.8,1746.0,138.0,7.3,1162.0,791.0,61.9,752.0,39.0,4.9,487.0,169007.0,63.0,161774.0,134301.0,27472.0,7233.0,5942.0,1291.0,4.3,4.2,4.5,99431.0
2024-07-01,168315.0,62.7,161219.0,60.0,133648.0,27740.0,7097.0,4.2,12.6,4.0,3.8,3.8,6.3,3.7,5.3,6.7,4.6,3.5,2.3,2348.0,2162.0,2620.0,1543.0,20.6,9.5,3545.0,1109.0,2436.0,855.0,2161.0,648.0,4564.0,100329.0,1571.0,408.0,7.8,8475.0,5.3,436.0,1079.0,161945.0,64.5,155649.0,6296.0,3.9,146696.0,63.9,141572.0,5124.0,3.5,38682.0,38.3,37484.0,1198.0,3.1,32951.0,67.3,31200.0,1751.0,16015.0,166725.0,64.3,159428.0,7297.0,4.4,92616.0,146157.0,63.6,140778.0,122303.0,18475.0,5379.0,4528.0,850.0,3.7,71585.0,50.8,69303.0,2282.0,3.2,69412.0,38505.0,38.1,37231.0,29699.0,7532.0,1274.0,875.0,399.0,3.3,62481.0,11711.0,19.6,11223.0,488.0,4.2,48073.0,128804.0,62.8,123595.0,102463.0,21132.0,5209.0,4.0,76311.0,22346.0,63.8,20819.0,17873.0,2947.0,1526.0,6.8,12671.0,11924.0,66.4,11466.0,9786.0,1680.0,459.0,3.8,6047.0,1866.0,59.2,1682.0,184.0,9.8,1288.0,802.0,65.5,766.0,36.0,4.5,422.0,169723.0,63.2,162038.0,135036.0,27002.0,7685.0,6217.0,1469.0,4.5,4.4,5.2,98921.0
2024-08-01,168496.0,62.7,161425.0,60.0,133332.0,28222.0,7071.0,4.2,14.2,3.9,3.7,3.8,6.1,4.1,5.4,7.0,4.0,3.5,2.5,2465.0,2029.0,2698.0,1545.0,21.0,9.5,3321.0,865.0,2456.0,845.0,2133.0,708.0,4822.0,100360.0,1412.0,373.0,7.8,8537.0,5.3,24.0,124.0,162215.0,64.6,156034.0,6180.0,3.8,146926.0,63.9,141942.0,4984.0,3.4,38966.0,38.5,37814.0,1152.0,3.0,33252.0,67.8,31448.0,1803.0,15819.0,166112.0,64.0,159074.0,7038.0,4.2,93298.0,146709.0,63.8,141470.0,122676.0,18795.0,5239.0,4469.0,770.0,3.6,72070.0,51.1,69919.0,2151.0,3.0,69087.0,38923.0,38.5,37713.0,29880.0,7833.0,1210.0,872.0,338.0,3.1,62203.0,11866.0,19.8,11475.0,390.0,3.3,48086.0,128107.0,62.4,123013.0,102033.0,20980.0,5094.0,4.0,77115.0,22045.0,62.9,20618.0,17522.0,3096.0,1427.0,6.5,13009.0,11817.0,65.7,11309.0,9732.0,1577.0,508.0,4.3,6156.0,2028.0,62.6,1910.0,118.0,5.8,1210.0,775.0,64.8,753.0,22.0,2.9,420.0,168763.0,62.8,161348.0,134396.0,26953.0,7415.0,5971.0,1444.0,4.4,4.3,5.1,100092.0
2024-09-01,168703.0,62.7,161802.0,60.1,133627.0,28128.0,6901.0,4.1,14.2,3.8,3.6,3.7,5.7,4.1,5.1,6.8,4.0,3.4,2.3,2139.0,1987.0,2747.0,1614.0,22.6,9.9,3233.0,885.0,2348.0,819.0,2051.0,656.0,4624.0,100377.0,1610.0,448.0,7.7,8653.0,5.3,52.0,434.0,162152.0,64.5,156180.0,5971.0,3.7,146885.0,63.9,142089.0,4796.0,3.3,39031.0,38.5,37918.0,1113.0,2.9,33129.0,67.4,31441.0,1688.0,16051.0,166024.0,64.0,159829.0,6195.0,3.7,93514.0,147280.0,64.0,142713.0,123026.0,19688.0,4566.0,3954.0,613.0,3.1,72392.0,51.2,70513.0,1879.0,2.6,68931.0,39257.0,38.8,38220.0,30098.0,8122.0,1037.0,797.0,239.0,2.6,62009.0,11999.0,20.0,11688.0,312.0,2.6,48109.0,128149.0,62.4,123659.0,101792.0,21867.0,4490.0,3.5,77189.0,21974.0,62.6,20780.0,17695.0,3085.0,1194.0,5.4,13118.0,11682.0,65.3,11206.0,9502.0,1704.0,476.0,4.1,6220.0,1934.0,61.2,1842.0,93.0,4.8,1229.0,789.0,65.5,758.0,31.0,4.0,416.0,168569.0,62.6,162046.0,134145.0,27901.0,6524.0,5271.0,1253.0,3.9,3.8,4.3,100511.0
2024-10-01,168428.0,62.5,161456.0,60.0,133471.0,27922.0,6972.0,4.1,13.7,3.9,3.6,3.8,5.7,3.9,5.1,6.6,4.0,3.4,2.5,2109.0,2082.0,2839.0,1608.0,22.9,10.1,3363.0,820.0,2543.0,802.0,2151.0,608.0,4565.0,100861.0,1575.0,385.0,7.7,8308.0,5.1,512.0,1409.0,162107.0,64.4,156003.0,6104.0,3.8,146695.0,63.7,141757.0,4937.0,3.4,39123.0,38.6,37965.0,1158.0,3.0,33003.0,67.0,31315.0,1688.0,16283.0,166338.0,64.0,159947.0,6391.0,3.8,93615.0,147084.0,63.9,142427.0,122865.0,19562.0,4657.0,4090.0,567.0,3.2,72303.0,51.1,70374.0,1929.0,2.7,69179.0,39319.0,38.8,38243.0,30148.0,8095.0,1077.0,842.0,235.0,2.7,62085.0,12146.0,20.2,11804.0,342.0,2.8,48123.0,127820.0,62.2,123318.0,101570.0,21748.0,4503.0,3.5,77624.0,22178.0,63.1,20920.0,17716.0,3204.0,1258.0,5.7,12950.0,11808.0,65.2,11344.0,9557.0,1787.0,464.0,3.9,6299.0,1849.0,62.2,1716.0,133.0,7.2,1123.0,742.0,63.7,725.0,17.0,2.3,423.0,168569.0,62.6,161938.0,133887.0,28051.0,6631.0,5413.0,1217.0,3.9,3.9,4.2,100720.0
2024-11-01,168304.0,62.5,161183.0,59.8,133423.0,27671.0,7121.0,4.2,13.1,3.9,3.9,3.8,6.4,3.8,5.3,6.0,4.6,3.6,2.5,2208.0,2063.0,2890.0,1654.0,23.6,10.5,3394.0,787.0,2607.0,854.0,2182.0,690.0,4469.0,101159.0,1572.0,401.0,7.7,8577.0,5.3,56.0,332.0,161901.0,64.3,155621.0,6280.0,3.9,146548.0,63.6,141409.0,5139.0,3.5,38975.0,38.4,37794.0,1180.0,3.0,33039.0,66.9,31297.0,1743.0,16345.0,165999.0,63.8,159596.0,6404.0,3.9,94160.0,146820.0,63.7,141979.0,122342.0,19637.0,4841.0,4145.0,696.0,3.3,71971.0,50.8,69972.0,1999.0,2.8,69641.0,39111.0,38.5,37966.0,29639.0,8326.0,1146.0,828.0,318.0,2.9,62436.0,11803.0,19.5,11430.0,373.0,3.2,48638.0,127617.0,62.1,123117.0,101301.0,21817.0,4500.0,3.5,77904.0,21938.0,62.4,20588.0,17390.0,3198.0,1350.0,6.2,13223.0,11724.0,64.4,11288.0,9467.0,1822.0,436.0,3.7,6489.0,1816.0,62.5,1665.0,151.0,8.3,1091.0,752.0,64.7,732.0,20.0,2.7,410.0,168164.0,62.4,161456.0,133364.0,28092.0,6708.0,5383.0,1325.0,4.0,3.9,4.5,101299.0
2024-12-01,168547.0,62.5,161661.0,60.0,133510.0,27918.0,6886.0,4.1,12.4,3.7,3.8,3.6,6.1,3.5,5.1,5.6,4.3,3.5,2.4,2156.0,1997.0,2758.0,1551.0,23.7,10.4,3251.0,862.0,2389.0,947.0,2031.0,655.0,4358.0,101091.0,1562.0,480.0,7.5,8478.0,5.2,102.0,298.0,161940.0,64.3,155875.0,6065.0,3.7,146500.0,63.5,141547.0,4953.0,3.4,38980.0,38.3,37781.0,1199.0,3.1,33415.0,67.5,31702.0,1713.0,16068.0,165564.0,63.6,159367.0,6197.0,3.7,94634.0,146319.0,63.5,141564.0,121917.0,19646.0,4755.0,4160.0,595.0,3.2,71628.0,50.5,69699.0,1930.0,2.7,70114.0,38912.0,38.3,37772.0,29693.0,8079.0,1140.0,842.0,298.0,2.9,62749.0,11601.0,19.2,11220.0,381.0,3.3,48969.0,127352.0,61.9,122986.0,100973.0,22013.0,4366.0,3.4,78245.0,21822.0,62.0,20593.0,17453.0,3140.0,1229.0,5.6,13372.0,11626.0,64.0,11242.0,9413.0,1830.0,383.0,3.3,6548.0,2017.0,63.1,1875.0,141.0,7.0,1177.0,681.0,63.2,652.0,29.0,4.3,396.0,167746.0,62.2,161294.0,133014.0,28280.0,6452.0,5297.0,1155.0,3.8,3.8,3.9,101892.0
2025-01-01,170744.0,62.6,163895.0,60.1,135896.0,27901.0,6849.0,4.0,11.8,3.7,3.7,3.5,6.2,3.7,4.8,5.2,4.5,3.5,2.3,2290.0,1935.0,2604.0,1443.0,22.0,10.4,3235.0,835.0,2400.0,912.0,2124.0,659.0,4477.0,101941.0,1590.0,592.0,7.5,8764.0,5.3,573.0,1175.0,164270.0,64.5,158183.0,6087.0,3.7,148483.0,63.7,143606.0,4877.0,3.3,39253.0,38.4,38068.0,1185.0,3.0,33997.0,66.8,32373.0,1623.0,16873.0,167745.0,63.8,160550.0,7195.0,4.3,95288.0,148214.0,63.6,142843.0,123317.0,19526.0,5371.0,4691.0,680.0,3.6,72284.0,50.7,70002.0,2282.0,3.2,70167.0,39123.0,38.3,37829.0,29756.0,8073.0,1294.0,987.0,307.0,3.3,63020.0,11530.0,18.9,11103.0,427.0,3.7,49375.0,128282.0,61.9,123231.0,101305.0,21926.0,5051.0,3.9,78806.0,22131.0,62.1,20704.0,17584.0,3120.0,1427.0,6.4,13489.0,12283.0,64.3,11815.0,10054.0,1762.0,467.0,3.8,6828.0,2116.0,61.6,1956.0,160.0,7.6,1319.0,651.0,64.1,621.0,30.0,4.6,364.0,169814.0,62.3,162347.0,134234.0,28113.0,7467.0,6136.0,1331.0,4.4,4.4,4.5,102871.0
2025-02-01,170359.0,62.4,163307.0,59.9,134676.0,28511.0,7052.0,4.1,12.9,3.8,3.8,3.8,6.0,3.2,5.2,6.0,4.2,3.5,2.5,2337.0,2152.0,2486.0,1455.0,21.3,10.0,3316.0,817.0,2499.0,918.0,2208.0,662.0,4937.0,102487.0,1704.0,464.0,8.0,8860.0,5.4,404.0,1309.0,163709.0,64.2,157516.0,6194.0,3.8,148193.0,63.6,143219.0,4974.0,3.4,38950.0,38.1,37833.0,1117.0,2.9,34083.0,66.9,32301.0,1782.0,16895.0,167985.0,63.8,160754.0,7231.0,4.3,95342.0,148451.0,63.7,143049.0,122543.0,20506.0,5402.0,4696.0,706.0,3.6,72284.0,50.7,70045.0,2239.0,3.1,70283.0,39021.0,38.2,37805.0,29490.0,8315.0,1216.0,919.0,297.0,3.1,63198.0,11556.0,18.9,11140.0,416.0,3.6,49443.0,128371.0,62.0,123128.0,100238.0,22890.0,5243.0,4.1,78776.0,22256.0,62.4,20890.0,17677.0,3213.0,1366.0,6.1,13398.0,12483.0,65.4,12086.0,10319.0,1766.0,398.0,3.2,6614.0,2195.0,61.3,1980.0,215.0,9.8,1383.0,611.0,59.7,580.0,31.0,5.1,412.0,170116.0,62.3,162544.0,133372.0,29172.0,7572.0,6207.0,1364.0,4.5,4.4,4.5,102731.0
2025-03-01,170591.0,62.5,163508.0,59.9,135135.0,28467.0,7083.0,4.2,13.7,3.8,3.7,3.7,6.2,3.5,5.1,5.8,4.1,3.5,2.6,2362.0,2146.0,2501.0,1495.0,22.8,9.8,3313.0,811.0,2502.0,870.0,2176.0,739.0,4780.0,102431.0,1687.0,509.0,7.9,8936.0,5.5,87.0,233.0,163884.0,64.2,157722.0,6162.0,3.8,148158.0,63.5,143207.0,4951.0,3.3,39078.0,38.2,37928.0,1150.0,2.9,34330.0,67.2,32578.0,1752.0,16753.0,168413.0,63.9,161508.0,6905.0,4.1,95128.0,148631.0,63.7,143416.0,123332.0,20084.0,5216.0,4521.0,694.0,3.5,72420.0,50.8,70084.0,2336.0,3.2,70271.0,39197.0,38.3,37999.0,29597.0,8402.0,1198.0,957.0,241.0,3.1,63147.0,11593.0,19.0,11227.0,366.0,3.2,49564.0,128796.0,62.2,123888.0,101237.0,22651.0,4908.0,3.8,78425.0,22166.0,62.1,20787.0,17399.0,3388.0,1380.0,6.2,13520.0,12688.0,65.9,12258.0,10450.0,1808.0,430.0,3.4,6553.0,1947.0,59.4,1819.0,128.0,6.6,1332.0,676.0,63.8,639.0,37.0,5.4,383.0,170653.0,62.5,163412.0,134163.0,29248.0,7242.0,5895.0,1347.0,4.2,4.2,4.4,102369.0
2025-04-01,171135.0,62.6,163969.0,60.0,135463.0,28524.0,7166.0,4.2,13.0,4.0,3.7,3.8,6.3,3.0,5.2,6.1,4.0,3.7,2.5,2187.0,2269.0,2662.0,1675.0,23.2,10.4,3455.0,867.0,2588.0,855.0,2235.0,701.0,4690.0,102062.0,1617.0,414.0,7.8,8866.0,5.4,58.0,123.0,164550.0,64.4,158237.0,6313.0,3.8,148763.0,63.7,143737.0,5026.0,3.4,39344.0,38.4,38134.0,1210.0,3.1,34446.0,67.3,32650.0,1795.0,16745.0,168512.0,63.9,162224.0,6287.0,3.7,95309.0,148912.0,63.8,144187.0,124006.0,20181.0,4725.0,4149.0,576.0,3.2,72678.0,50.9,70569.0,2109.0,2.9,70135.0,39389.0,38.4,38244.0,29959.0,8285.0,1145.0,892.0,253.0,2.9,63130.0,11748.0,19.1,11382.0,366.0,3.1,49629.0,128801.0,62.1,124263.0,101803.0,22461.0,4537.0,3.5,78491.0,22170.0,62.1,20883.0,17454.0,3429.0,1287.0,5.8,13549.0,12655.0,65.7,12300.0,10493.0,1808.0,354.0,2.8,6617.0,1886.0,58.5,1783.0,104.0,5.5,1336.0,689.0,64.0,661.0,28.0,4.0,387.0,170650.0,62.5,164069.0,134994.0,29075.0,6582.0,5487.0,1095.0,3.9,3.9,3.6,102547.0
2025-05-01,170510.0,62.4,163273.0,59.7,134840.0,28557.0,7237.0,4.2,13.4,3.9,3.9,3.8,6.0,3.6,5.1,5.5,4.5,3.3,2.6,2451.0,2208.0,2495.0,1457.0,21.8,9.5,3457.0,874.0,2583.0,704.0,2288.0,725.0,4624.0,102875.0,1556.0,381.0,7.8,8583.0,5.3,108.0,309.0,164055.0,64.2,157683.0,6371.0,3.9,148423.0,63.5,143369.0,5053.0,3.4,39159.0,38.2,37965.0,1194.0,3.0,34452.0,67.2,32682.0,1770.0,16845.0,168067.0,63.6,161570.0,6497.0,3.9,96001.0,148380.0,63.5,143689.0,123688.0,20001.0,4691.0,4123.0,568.0,3.2,72356.0,50.6,70268.0,2087.0,2.9,70593.0,39144.0,38.1,38047.0,30018.0,8029.0,1097.0,846.0,251.0,2.8,63477.0,11635.0,18.9,11310.0,325.0,2.8,49846.0,128277.0,61.9,123650.0,101576.0,22074.0,4627.0,3.6,79100.0,22189.0,62.1,20876.0,17727.0,3149.0,1313.0,5.9,13562.0,12686.0,65.8,12250.0,10407.0,1844.0,435.0,3.4,6605.0,1849.0,58.8,1695.0,154.0,8.3,1297.0,649.0,64.1,641.0,8.0,1.3,364.0,170216.0,62.3,163401.0,134927.0,28474.0,6815.0,5618.0,1198.0,4.0,4.0,4.0,103169.0
2025-06-01,170380.0,62.3,163366.0,59.7,135277.0,28190.0,7015.0,4.1,14.4,3.9,3.6,3.6,6.8,3.5,4.8,5.8,4.0,3.2,2.5,2241.0,2131.0,2710.0,1647.0,23.0,10.1,3293.0,860.0,2433.0,825.0,2145.0,710.0,4465.0,103204.0,1790.0,637.0,7.7,8865.0,5.4,53.0,267.0,164115.0,64.2,158005.0,6110.0,3.7,148540.0,63.5,143707.0,4833.0,3.3,39047.0,38.0,37863.0,1184.0,3.0,34318.0,66.8,32686.0,1632.0,17088.0,168625.0,63.8,161660.0,6965.0,4.1,95664.0,147885.0,63.2,143106.0,123940.0,19166.0,4778.0,4105.0,673.0,3.2,71971.0,50.3,69855.0,2116.0,2.9,71119.0,38706.0,37.7,37506.0,29773.0,7733.0,1200.0,850.0,350.0,3.1,64025.0,11605.0,18.8,11193.0,412.0,3.5,49983.0,129114.0,62.2,124209.0,102923.0,21286.0,4905.0,3.8,78358.0,22317.0,62.4,20707.0,17585.0,3122.0,1610.0,7.2,13467.0,12712.0,65.9,12221.0,10477.0,1745.0,491.0,3.9,6582.0,1808.0,57.6,1683.0,124.0,6.9,1331.0,759.0,67.8,730.0,29.0,3.8,360.0,171343.0,62.6,163883.0,136347.0,27536.0,7460.0,5989.0,1470.0,4.4,4.2,5.1,102242.0
2025-07-01,170342.0,62.2,163106.0,59.6,134837.0,28437.0,7236.0,4.2,15.2,4.0,3.7,3.7,7.2,3.9,5.0,5.5,4.4,3.0,2.7,2299.0,2034.0,2993.0,1826.0,24.1,10.2,3405.0,940.0,2465.0,784.0,2180.0,985.0,4684.0,103443.0,1689.0,425.0,7.9,8342.0,5.1,66.0,133.0,164101.0,64.1,157815.0,6286.0,3.8,148561.0,63.5,143522.0,5039.0,3.4,39221.0,38.1,38097.0,1125.0,2.9,34500.0,67.0,32773.0,1727.0,17014.0,168739.0,63.8,161373.0,7366.0,4.4,95599.0,147983.0,63.2,142683.0,123673.0,19010.0,5300.0,4665.0,635.0,3.6,72069.0,50.3,69851.0,2219.0,3.1,71163.0,39028.0,37.9,37830.0,30120.0,7710.0,1198.0,870.0,328.0,3.1,63886.0,11757.0,19.0,11380.0,377.0,3.2,50042.0,129515.0,62.4,124367.0,103009.0,21357.0,5149.0,4.0,78054.0,22314.0,62.3,20543.0,17536.0,3007.0,1771.0,7.9,13504.0,12647.0,65.5,12123.0,10306.0,1817.0,524.0,4.1,6666.0,1860.0,59.4,1727.0,133.0,7.1,1274.0,627.0,61.4,610.0,17.0,2.7,394.0,171646.0,62.7,163799.0,136148.0,27651.0,7847.0,6478.0,1369.0,4.6,4.5,4.7,102140.0
